"","run","nPartitions","nTaxa","partitionSeqLength","totalSitePatterns","nCPU","instances","beagle","nGPU","time(minutes)"
"1",37,1,20,1000,797,1,"true","java",0,2.06543333333333
"2",38,1,20,1000,797,1,"true","beagle_CPU",0,0.730183333333333
"3",39,1,20,1000,797,1,"true","beagle_SSE",0,1.00026666666667
"4",40,1,20,1000,797,2,"true","java",0,2.09631666666667
"5",41,1,20,1000,797,2,"true","beagle_CPU",0,0.6313
"6",42,1,20,1000,797,2,"true","beagle_SSE",0,0.6298
"7",43,1,20,1000,797,4,"true","java",0,2.10485
"8",44,1,20,1000,797,4,"true","beagle_CPU",0,0.626566666666667
"9",45,1,20,1000,797,4,"true","beagle_SSE",0,0.63115
"10",46,1,20,1000,797,6,"true","java",0,2.12646666666667
"11",47,1,20,1000,797,6,"true","beagle_CPU",0,0.625816666666667
"12",48,1,20,1000,797,6,"true","beagle_SSE",0,0.638083333333333
"13",49,1,20,1000,797,8,"true","java",0,2.13045
"14",50,1,20,1000,797,8,"true","beagle_CPU",0,0.624266666666667
"15",51,1,20,1000,797,8,"true","beagle_SSE",0,0.629133333333333
"16",52,1,20,1000,797,1,"true","beagle_GPU",1,0.677216666666667
"17",53,1,20,1000,797,1,"true","beagle_GPU",2,0.757533333333333
"18",54,1,20,1000,797,1,"true","beagle_GPU",4,0.67515
"19",55,1,20,1000,797,1,"false","java",0,2.24683333333333
"20",56,1,20,1000,797,1,"false","beagle_CPU",0,0.732283333333333
"21",57,1,20,1000,797,1,"false","beagle_SSE",0,0.735783333333333
"22",58,1,20,1000,797,2,"false","java",0,2.12271666666667
"23",59,1,20,1000,797,2,"false","beagle_CPU",0,0.635183333333333
"24",60,1,20,1000,797,2,"false","beagle_SSE",0,0.628416666666667
"25",61,1,20,1000,797,4,"false","java",0,2.14523333333333
"26",62,1,20,1000,797,4,"false","beagle_CPU",0,0.629416666666667
"27",63,1,20,1000,797,4,"false","beagle_SSE",0,0.6275
"28",64,1,20,1000,797,6,"false","java",0,2.13633333333333
"29",65,1,20,1000,797,6,"false","beagle_CPU",0,0.625916666666667
"30",66,1,20,1000,797,6,"false","beagle_SSE",0,0.62805
"31",67,1,20,1000,797,8,"false","java",0,2.13688333333333
"32",68,1,20,1000,797,8,"false","beagle_CPU",0,0.624283333333333
"33",69,1,20,1000,797,8,"false","beagle_SSE",0,0.626483333333333
"34",70,1,20,1000,797,1,"false","beagle_GPU",1,0.742783333333333
"35",71,1,20,1000,797,1,"false","beagle_GPU",2,0.674866666666667
"36",72,1,20,1000,797,1,"false","beagle_GPU",4,0.676316666666667
