"","run","nPartitions","nTaxa","partitionSeqLength","totalSitePatterns","nCPU","instances","beagle","nGPU","time(minutes)"
"1",505,9,20,100,781,1,"true","java",0,2.40776666666667
"2",506,9,20,100,781,1,"true","beagle_CPU",0,2.56725
"3",507,9,20,100,781,1,"true","beagle_SSE",0,2.6089
"4",508,9,20,100,781,2,"true","java",0,1.56531666666667
"5",509,9,20,100,781,2,"true","beagle_CPU",0,4.61666666666667
"6",510,9,20,100,781,2,"true","beagle_SSE",0,2.57923333333333
"7",511,9,20,100,781,4,"true","java",0,1.70343333333333
"8",512,9,20,100,781,4,"true","beagle_CPU",0,1.3493
"9",513,9,20,100,781,4,"true","beagle_SSE",0,1.30686666666667
"10",514,9,20,100,781,6,"true","java",0,1.72696666666667
"11",515,9,20,100,781,6,"true","beagle_CPU",0,1.97133333333333
"12",516,9,20,100,781,6,"true","beagle_SSE",0,2.17473333333333
"13",517,9,20,100,781,8,"true","java",0,1.59466666666667
"14",518,9,20,100,781,8,"true","beagle_CPU",0,2.68448333333333
"15",519,9,20,100,781,8,"true","beagle_SSE",0,1.75191666666667
"16",520,9,20,100,781,1,"true","beagle_GPU",1,2.15956666666667
"17",521,9,20,100,781,1,"true","beagle_GPU",2,2.10698333333333
"18",522,9,20,100,781,1,"true","beagle_GPU",4,2.1106
"19",523,9,20,100,781,1,"false","java",0,2.48808333333333
"20",524,9,20,100,781,1,"false","beagle_CPU",0,2.51458333333333
"21",525,9,20,100,781,1,"false","beagle_SSE",0,2.74401666666667
"22",526,9,20,100,781,2,"false","java",0,1.53385
"23",527,9,20,100,781,2,"false","beagle_CPU",0,1.81886666666667
"24",528,9,20,100,781,2,"false","beagle_SSE",0,1.86158333333333
"25",529,9,20,100,781,4,"false","java",0,1.03931666666667
"26",530,9,20,100,781,4,"false","beagle_CPU",0,1.97716666666667
"27",531,9,20,100,781,4,"false","beagle_SSE",0,2.09591666666667
"28",532,9,20,100,781,6,"false","java",0,1.5395
"29",533,9,20,100,781,6,"false","beagle_CPU",0,2.51885
"30",534,9,20,100,781,6,"false","beagle_SSE",0,2.03268333333333
"31",535,9,20,100,781,8,"false","java",0,1.51195
"32",536,9,20,100,781,8,"false","beagle_CPU",0,2.02305
"33",537,9,20,100,781,8,"false","beagle_SSE",0,2.14866666666667
"34",538,9,20,100,781,1,"false","beagle_GPU",1,2.22086666666667
"35",539,9,20,100,781,1,"false","beagle_GPU",2,2.10631666666667
"36",540,9,20,100,781,1,"false","beagle_GPU",4,2.12316666666667
