"","run","nPartitions","nTaxa","partitionSeqLength","totalSitePatterns","nCPU","instances","beagle","nGPU","time(minutes)"
"1",73,1,20,3000,2208,1,"true","java",0,6.5468
"2",74,1,20,3000,2208,1,"true","beagle_CPU",0,2.401
"3",75,1,20,3000,2208,1,"true","beagle_SSE",0,2.39256666666667
"4",76,1,20,3000,2208,2,"true","java",0,5.85303333333333
"5",77,1,20,3000,2208,2,"true","beagle_CPU",0,1.80631666666667
"6",78,1,20,3000,2208,2,"true","beagle_SSE",0,1.7705
"7",79,1,20,3000,2208,4,"true","java",0,5.93231666666667
"8",80,1,20,3000,2208,4,"true","beagle_CPU",0,1.68311666666667
"9",81,1,20,3000,2208,4,"true","beagle_SSE",0,1.75863333333333
"10",82,1,20,3000,2208,6,"true","java",0,5.70125
"11",83,1,20,3000,2208,6,"true","beagle_CPU",0,1.57853333333333
"12",84,1,20,3000,2208,6,"true","beagle_SSE",0,1.57813333333333
"13",85,1,20,3000,2208,8,"true","java",0,5.8084
"14",86,1,20,3000,2208,8,"true","beagle_CPU",0,1.58158333333333
"15",87,1,20,3000,2208,8,"true","beagle_SSE",0,1.58076666666667
"16",88,1,20,3000,2208,1,"true","beagle_GPU",1,0.81945
"17",89,1,20,3000,2208,1,"true","beagle_GPU",2,0.818133333333333
"18",90,1,20,3000,2208,1,"true","beagle_GPU",4,0.82065
"19",91,1,20,3000,2208,1,"false","java",0,5.8193
"20",92,1,20,3000,2208,1,"false","beagle_CPU",0,1.79593333333333
"21",93,1,20,3000,2208,1,"false","beagle_SSE",0,1.72513333333333
"22",94,1,20,3000,2208,2,"false","java",0,5.70705
"23",95,1,20,3000,2208,2,"false","beagle_CPU",0,1.65541666666667
"24",96,1,20,3000,2208,2,"false","beagle_SSE",0,1.6914
"25",97,1,20,3000,2208,4,"false","java",0,5.76236666666667
"26",98,1,20,3000,2208,4,"false","beagle_CPU",0,1.67223333333333
"27",99,1,20,3000,2208,4,"false","beagle_SSE",0,1.65738333333333
"28",100,1,20,3000,2208,6,"false","java",0,5.73001666666667
"29",101,1,20,3000,2208,6,"false","beagle_CPU",0,1.62008333333333
"30",102,1,20,3000,2208,6,"false","beagle_SSE",0,1.58118333333333
"31",103,1,20,3000,2208,8,"false","java",0,5.93738333333333
"32",104,1,20,3000,2208,8,"false","beagle_CPU",0,1.62043333333333
"33",105,1,20,3000,2208,8,"false","beagle_SSE",0,1.58275
"34",106,1,20,3000,2208,1,"false","beagle_GPU",1,0.871933333333333
"35",107,1,20,3000,2208,1,"false","beagle_GPU",2,0.857583333333333
"36",108,1,20,3000,2208,1,"false","beagle_GPU",4,0.8302
