"","run","nPartitions","nTaxa","partitionSeqLength","totalSitePatterns","nCPU","instances","beagle","nGPU","time(minutes)"
"1",361,1,1000,3000,2583,1,"true","java",0,449.168566666667
"2",362,1,1000,3000,2583,1,"true","beagle_CPU",0,49.8161666666667
"3",363,1,1000,3000,2583,1,"true","beagle_SSE",0,53.9506833333333
"4",364,1,1000,3000,2583,2,"true","java",0,665.286583333333
"5",365,1,1000,3000,2583,2,"true","beagle_CPU",0,69.8357666666667
"6",366,1,1000,3000,2583,2,"true","beagle_SSE",0,75.0310166666667
"7",367,1,1000,3000,2583,4,"true","java",0,623.3674
"8",368,1,1000,3000,2583,4,"true","beagle_CPU",0,69.7190666666667
"9",369,1,1000,3000,2583,4,"true","beagle_SSE",0,62.7198666666667
"10",370,1,1000,3000,2583,6,"true","java",0,552.95
"11",371,1,1000,3000,2583,6,"true","beagle_CPU",0,54.447
"12",372,1,1000,3000,2583,6,"true","beagle_SSE",0,53.2000833333333
"13",373,1,1000,3000,2583,8,"true","java",0,846.8
"14",374,1,1000,3000,2583,8,"true","beagle_CPU",0,50.26655
"15",375,1,1000,3000,2583,8,"true","beagle_SSE",0,50.2807666666667
"16",376,1,1000,3000,2583,1,"true","beagle_GPU",1,12.6283166666667
"17",377,1,1000,3000,2583,1,"true","beagle_GPU",2,12.0706
"18",378,1,1000,3000,2583,1,"true","beagle_GPU",4,12.0578333333333
"19",379,1,1000,3000,2583,1,"false","java",0,521.8704
"20",380,1,1000,3000,2583,1,"false","beagle_CPU",0,56.0602333333333
"21",381,1,1000,3000,2583,1,"false","beagle_SSE",0,48.56745
"22",382,1,1000,3000,2583,2,"false","java",0,553.000033333333
"23",383,1,1000,3000,2583,2,"false","beagle_CPU",0,53.9993666666667
"24",384,1,1000,3000,2583,2,"false","beagle_SSE",0,49.5238333333333
"25",385,1,1000,3000,2583,4,"false","java",0,643.595366666667
"26",386,1,1000,3000,2583,4,"false","beagle_CPU",0,64.7403333333333
"27",387,1,1000,3000,2583,4,"false","beagle_SSE",0,52.52165
"28",388,1,1000,3000,2583,6,"false","java",0,483.35
"29",389,1,1000,3000,2583,6,"false","beagle_CPU",0,49.4184333333333
"30",390,1,1000,3000,2583,6,"false","beagle_SSE",0,52.1131166666667
"31",391,1,1000,3000,2583,8,"false","java",0,686.933333333333
"32",392,1,1000,3000,2583,8,"false","beagle_CPU",0,52.62365
"33",393,1,1000,3000,2583,8,"false","beagle_SSE",0,60.4467166666667
"34",394,1,1000,3000,2583,1,"false","beagle_GPU",1,12.22365
"35",395,1,1000,3000,2583,1,"false","beagle_GPU",2,12.12
"36",396,1,1000,3000,2583,1,"false","beagle_GPU",4,12.0604166666667
